# Data from paperscape.org
# If you use this data, please give due credit to: Damien P. George and Rob Knegjens, Paperscape
# A citable DOI for this data can be found at http://github.com/paperscape/paperscape-data
#
# Format is 1 line per entry, with 7 fields separated by semicolons:
# arxiv-id;comma-separated-arxiv-categories;num-found-refs;num-total-refs;comma-separated-refs;comma-separated-authors;title
# Parse with Python code: entries = [line.split(";", 7) for line in open("file")]
# See comments at the bottom of this file for statistics
gr-qc/9402016;gr-qc,hep-th;5;64;hep-th/9112008,hep-th/9207070,hep-th/9209106,gr-qc/9212009,gr-qc/9304040;P.Bizoń;Gravitating Solitons and Hairy Black Holes
gr-qc/9402017;gr-qc;1;7;gr-qc/9212001;Y.Oshiro,K.Nakamura,A.Tomimatsu;Critical Behavior of Black Hole Formation in a Scalar Wave Collapse
cond-mat/9402036;cond-mat;0;13;;M.Chertkov,I.Kolokolov;Long-time dynamics of the infinite-temperature Heisenberg magnet
hep-th/9402041;hep-th,math.QA,nlin.SI,solv-int;2;15;hep-th/9206033,hep-th/9212126;T.Karki,A.J.Niemi;On the Duistermaat-Heckman Integration Formula And Integrable Models
cond-mat/9402037;cond-mat;0;12;;E.V.Podivilov;Method of effective potential for quantum Heisenberg ferromagnet theory
cond-mat/9402038;cond-mat;0;30;;G.Santoro,M.Fabrizio;Disordered Flat Phase in a Solid on Solid Model of Fcc(110) Surfaces and Dimer States in Quantum Spin-1/2 Chains
astro-ph/9402021;astro-ph,hep-ph;9;27;astro-ph/9208007,astro-ph/9302013,hep-ph/9303288,astro-ph/9303014,gr-qc/9304001,hep-ph/9304228,astro-ph/9306029,astro-ph/9307035,astro-ph/9308044;A.R.Liddle,M.S.Turner;Second-Order Reconstruction of the Inflationary Potential
hep-th/9402042;hep-th;8;14;hep-th/9302049,hep-th/9310170,hep-th/9310200,hep-th/9311139,hep-th/9311157,hep-th/9312013,hep-th/9312033,hep-th/9312187;F.Bastianelli,N.Ohta,J.L.Petersen;Toward the Universal Theory of Strings
hep-th/9402043;hep-th,nlin.SI,solv-int;0;10;;I.G.Korepanov;A Dynamical System Connected with Inhomogeneous 6-Vertex Model
hep-ph/9402248;hep-ph,nucl-th;2;40;hep-ph/9208256,hep-ph/9302203;B.R.Holstein,A.M.Nathan;Dispersion Relations and the Nucleon Polarizability
alg-geom/9402006;alg-geom,math.AG;0;0;;W.Decker,S.Popescu;On surfaces in P^4 and 3-folds in P^5
hep-ph/9402249;hep-ph;1;11;hep-ph/9304225;T.D.Cohen,J.Milana;Model Independent Extraction of $|V_{\rm bc}|$ Without Heavy Quark Symmetry
cond-mat/9402039;cond-mat;0;0;;K.Harigaya,S.Abe;Exciton and lattice-fluctuation effects in optical spectra of C60
hep-lat/9402003;hep-lat;1;15;hep-lat/9209022;A.Patrascioiou,E.Seiler;Super-Instantons in Gauge Theories and Troubles with Perturbation Theory
hep-ph/9402250;hep-ph;1;27;hep-ph/9308374;K.Steininger,W.Weise;Note on Strange Quarks in the Nucleon
astro-ph/9402022;astro-ph;0;0;;V.A.Hughes,R.J.Cohen,S.Garrington;High Resolution Observations of Cepheus a
hep-th/9402044;hep-th,hep-ph;0;17;;N.Seiberg;Exact Results on the Space of Vacua of Four Dimensional SUSY Gauge Theories
hep-ph/9402251;hep-ph;0;12;;A.W.Ackley,P.H.Frampton,B.Kayser,C.N.Leung;Outcome from Spontaneous CP Violation for B Decays
nucl-th/9402014;nucl-th;0;0;;H.Yabu,F.Myhrer,K.Kubodera;Meson Condensation in Dense Matter Revisited
gr-qc/9402018;gr-qc;0;22;;S.Major,L.Smolin;Cosmological Histories for the New Variables
hep-ph/9402252;hep-ph;14;59;hep-ph/9203201,hep-ph/9203203,hep-ph/9206214,hep-ph/9206262,hep-ph/9206266,hep-ph/9208202,hep-ph/9208215,hep-ph/9209258,astro-ph/9209006,hep-ph/9212235,hep-ph/9212239,hep-ph/9212288,hep-ph/9303317,hep-ph/9305274;M.Dine;Electroweak Baryogenesis: A Status Report
adap-org/9402001;adap-org,chao-dyn,nlin.AO,nlin.CD;0;0;;N.S.Glance,T.Hogg,B.A.Huberman;Training and Turnover in Organizations
cond-mat/9402040;cond-mat;0;0;;M.Stone,M.P.A.Fisher;Luttinger States at the Edge
alg-geom/9402007;alg-geom,math.AG;0;27;;V.Alexeev;Boundedness and $K^2$ for log surfaces
gr-qc/9402019;gr-qc,hep-th;1;27;gr-qc/9302033;V.Husain;Observables for spacetimes with two Killing field symmetries
hep-th/9402045;hep-th;10;29;hep-th/9206047,cond-mat/9304031,hep-th/9304141,hep-th/9306002,hep-th/9309135,hep-th/9309142,hep-th/9310188,hep-th/9311027,cond-mat/9311054,hep-th/9401008;P.Fendley,H.Saleur;Deriving Boundary S Matrices
hep-th/9402046;hep-th,gr-qc;1;12;hep-th/9401145;G.Landi,N.A.Viet,K.C.Wali;Gravity and Electromagnetism in Noncommutative Geometry
astro-ph/9402023;astro-ph;2;29;hep-ph/9206233,hep-ph/9212228;L.Perivolaropoulos,R.Moessner,R.Brandenberger;Signatures of Cosmic Strings on the Microwave Background
astro-ph/9402024;astro-ph,hep-ph;2;60;hep-ph/9206233,hep-ph/9212228;L.Perivolaropoulos;Spectral Analysis of Microwave Background Perturbations Induced by Cosmic Strings
hep-ph/9402253;hep-ph;6;54;hep-ph/9209232,hep-ph/9210235,hep-ph/9303202,hep-ph/9303270,hep-ph/9303274,hep-ph/9309293;M.Carena,S.Pokorski,M.Olechowski,C.E.M.Wagner;Electroweak Symmetry Breaking and Bottom-Top Yukawa Unification
hep-th/9402047;hep-th;0;0;;Y.Okumura;Gauge theory and Higgs mechanism based on differential geometry on discrete space M4 * ZN
hep-ph/9402254;hep-ph;6;40;hep-th/9202046,hep-ph/9207279,hep-ph/9211266,hep-ph/9211310,hep-th/9303040,hep-ph/9307217;Y.Kawamura,H.Murayama,M.Yamaguchi;Probing Symmetry-Breaking Pattern Using Sfermion Masses
hep-ph/9402255;hep-ph;4;14;hep-ph/9207279,hep-ph/9211310,hep-th/9303040,hep-ph/9307217;H.Murayama;Looking up at the GUT/Planck World
hep-th/9402048;hep-th;0;0;;Y.Okumura;Standard Model in Differential Geometry on Discrete Space M4*Z3
hep-lat/9402004;hep-lat,hep-th;0;0;;M.Martellini,M.Spreafico,K.Yoshida;A generalized model for two dimensional quantum gravity and dynamics of random surfaces for d>1
cond-mat/9402041;cond-mat;0;23;;H.T.C.Stoof;Atomic Bose Gas with Negative Scattering Length
cond-mat/9402042;cond-mat;1;22;cond-mat/9401007;H.C.Fogedby;Langevin equations for continuous time Lévy flights
cond-mat/9402043;cond-mat;0;38;;O.Golinelli,Th.Jolicoeur,R.Lacaze;Finite-lattice extrapolations for a Haldane gap antiferromagnet
hep-ph/9402256;hep-ph,hep-th,nucl-th;1;38;hep-ph/9212206;J.Rau;Pair Production in the Quantum Boltzmann Equation
astro-ph/9402025;astro-ph;0;36;;B.Paczynski,K.Z.Stanek,A.Udalski,M.Szymanski,J.Kaluzny,M.Kubiak,M.Mateo;The Distribution of Galactic Disk Stars in Baade's Window
astro-ph/9402026;astro-ph;0;0;;D.S.L.Soares;An Alternative View of Flat Rotation Curves. II. The Observations
alg-geom/9402008;alg-geom,math.AG;0;0;;I.V.Dolgachev,Y.Hu;Variation of Geometric Invariant Theory Quotients
chao-dyn/9402002;chao-dyn,nlin.CD;0;16;;S.Grossmann,D.Lohse,V.L'vov,I.Procaccia;Finite size corrections to scaling in high Reynolds number turbulence
nucl-th/9402015;nucl-th,hep-ph;2;51;hep-ph/9209205,nucl-th/9310005;S.A.Kulagin,G.Piller,W.Weise;Shadowing, Binding and Off-Shell Effects in Nuclear Deep Inelastic Scattering
hep-ph/9402257;hep-ph;0;6;;J.A.Neto;A Note in the Skyrme Model with Higher Derivative Terms
hep-ph/9402258;hep-ph;6;48;hep-ph/9204211,hep-ph/9212229,hep-ph/9212268,hep-ph/9304281,hep-ph/9305292,hep-ph/9306306;I.Kuss;High-Energy Vector-Boson Scattering with Non-Standard Interactions and the Role of a Scalar Sector
hep-ph/9402259;hep-ph;1;32;hep-ph/9311307;L.N.Chang,D.Ng,J.N.Ng;Phenomenological Consequences of Singlet Neutrinos
hep-ph/9402260;hep-ph;0;30;;T.Kinoshita,M.Nio;Improved Theory of the Muonium Hyperfine Structure
hep-ph/9402261;hep-ph;1;23;hep-ph/9212203;L.Reina;$ε^′/ε$: theoretical results and updated phenomenological analysis
nucl-th/9402016;nucl-th;0;19;;N.N.Nikolaev,A.Szczurek,J.Speth,J.Wambach,B.G.Zakharov,V.R.Zoller;Theoretical Interpretation of the NE18 Experiment on Nuclear Transparency in A(e,e'p) Scattering
astro-ph/9402027;astro-ph;0;25;;E.Maoz;Gravitational Microlensing by Dark Clusters in the Galactic Halo
cond-mat/9402044;cond-mat;0;15;;R.Cote,A.-M.S.Tremblay;Spiral Magnets as Gapless Mott Insulators
gr-qc/9402020;gr-qc,hep-th;1;23;gr-qc/9302033;V.Husain;Self-dual gravity and the chiral model
hep-ph/9402262;hep-ph;0;7;;D.A.Dicus,R.Vega;Standard Model Decays of Tau into Three Charged Leptons
gr-qc/9402021;gr-qc;0;15;;V.Husain,E.A.Martinez,D.Nunez;Exact solution for scalar field collapse
hep-ph/9402263;hep-ph,hep-th;1;14;hep-th/9109007;K.S.Gupta,C.Rosenzweig;Semiclassical Decay of Excited String States on Leading Regge Trajectories
hep-th/9402049;hep-th;0;16;;D.Bak,C.Lee;BPS Dyon in a Weak Electromagnetic Field: Equations of Motion and Radiation Fields
hep-th/9402050;hep-th;3;29;hep-th/9206081,hep-th/9303006,hep-th/9303123;J.Nishimura,S.Tamura,A.Tsuchiya;Scaling Dimensions of Manifestly Generally Covariant Operators in Two-Dimensional Quantum Gravity
hep-th/9402051;hep-th,math.QA;2;26;hep-th/9205039,hep-th/9209054;C.Schwiebert;Extended reflection equation algebras, the braid group on a handlebody and associated link polynomials
hep-th/9402052;hep-th;0;0;;B.Durhuus;Multi-spin systems on a randomly triangulated surface
hep-th/9402053;hep-th,cond-mat;0;0;;H.J.de Vega,L.Mezincescu,R.I.Nepomechie;Scalar Kinks
hep-th/9402054;hep-th,math.QA;0;12;;M.A.Semenov-Tian-Shansky;Monodromy Map and Classical r-matrices
hep-th/9402055;hep-th,hep-ph;0;7;;G.Gat,O.W.Greenberg;Canonical Commutation Relations in The Schwinger Model
hep-th/9402056;hep-th;0;0;;E.Ramos,S.Stanciu;On the Supersymmetric BKP-Hierarchy
hep-th/9402057;hep-th;0;0;;D.Bak,R.Jackiw,S.-Y.Pi;Non-Abelian Chern-Simons Particles and their Quantization
hep-ph/9402264;hep-ph;0;18;;J.Dai,J.Hughes,J.Liu;Next-to-leading Order Parton Model Calculations in the Massless Schwinger Model
gr-qc/9402022;gr-qc;2;44;gr-qc/9305014,astro-ph/9306009;H.-aki.SHINKAI,K.-ichi.MAEDA;Generality of Inflation in a Planar Universe
hep-ph/9402265;hep-ph;5;52;hep-ph/9203223,hep-ph/9206218,hep-ph/9304308,hep-ph/9305335,hep-ph/9308222;H.Baer,M.Bisset,C.Kao,X.Tata;Detecting Higgs Boson Decay to Neutralinos at Hadron Supercolliders
nucl-th/9402017;nucl-th,hep-ph;2;16;nucl-th/9301021,nucl-th/9301022;S.-J.Lee;Fragmentation model and quark/hadron system
hep-th/9402058;hep-th,math.QA;0;12;;M.R.Niedermaier;Infinite Abelian Subalgebras in Quantum W-Algebras: An Elementary Proof
hep-th/9402059;hep-th;0;0;;D.Dalmazi,A.de Souza Dutra;Comment on ``Anyon in an External Eletromagnetic Field: Hamiltonian and Lagrangian Formulations''
hep-ph/9402266;hep-ph;22;219;hep-th/9202046,hep-ph/9203223,hep-ph/9207234,hep-ph/9209220,hep-ph/9209232,hep-ph/9210235,hep-ph/9211256,hep-ph/9211260,hep-ph/9301267,hep-ph/9302234,hep-ph/9302317,hep-ph/9302318,hep-ph/9303202,hep-th/9303040,hep-ph/9303270,hep-ph/9303274,hep-ph/9303280,astro-ph/9303019,hep-ph/9304216,hep-ph/9304277,hep-ph/9305288,hep-ph/9307301;W.de Boer;Grand Unified Theories and Supersymmetry in Particle Physics and Cosmology
hep-th/9402060;hep-th,math.QA;3;50;hep-th/9208010,hep-th/9402024,hep-th/9402070;A.P.Isaev;Quantum group covariant noncommutative geometry
cond-mat/9402045;cond-mat;0;20;;J.Boronat,J.Casulleras,J.Navarro;Monte Carlo Calculations for Liquid $^4$He at Negative Pressure
hep-th/9402061;hep-th;3;26;hep-th/9201067,hep-th/9202070,hep-th/9203076;I.Vaysburd;Integrable Perturbations of $W_n$ and WZW Models
solv-int/9402001;solv-int,nlin.SI;0;0;;B.Grammaticos,A.Ramani,K.M.Tamizhmani;Non Proliferation of Preimages in Integrable Mappings
cond-mat/9402046;cond-mat;0;15;;A.Malvezzi;Tetracritical behaviour in a spin-3/2 quantum chain
cond-mat/9402047;cond-mat;3;34;cond-mat/9306056,cond-mat/9306057,cond-mat/9312021;G.Moeller,Q.Si,G.Kotliar,M.Rozenberg;Critical Properties of the Mott Transition in the Hubbard Model
cond-mat/9402048;cond-mat;0;19;;B.Huckestein;Corrections to Scaling in the Integer Quantum Hall Effect
gr-qc/9402023;gr-qc;1;15;gr-qc/9307010;P.R.Brady;Does scalar field collapse produce `zero mass' black holes?
hep-th/9402062;hep-th,astro-ph,gr-qc;3;48;hep-th/9309051,hep-th/9404066,quant-ph/0306151;A.Albrecht;Some Remarks on Quantum Coherence
hep-th/9402063;hep-th,alg-geom,math.AG;0;12;;M.Dubois-Violette;A bigraded version of the Weil algebra and of the Weil homomorphism for Donaldson invariants
hep-ph/9402267;hep-ph;2;55;hep-ph/9211251,hep-ph/9306259;N.G.Stefanis,M.Bergmann;Nucleon Distribution Amplitudes and Observables
cond-mat/9402049;cond-mat,hep-lat;4;16;hep-lat/9202004,hep-lat/9204001,hep-lat/9205018,hep-lat/9207023;W.Kerler,P.Rehberg;Simulated-tempering approach to spin-glass simulations
hep-th/9402064;hep-th;2;13;hep-th/9111046,hep-th/9210010;S.Krivonos,A.Sorin;The $N=2$ Super-$W_3^{(2)}$ Algebra
nucl-th/9402018;nucl-th,hep-ph;0;54;;E.Schnedermann,U.Heinz;Hydrodynamical assessment of 200 AGeV collisions
hep-lat/9402005;hep-lat,hep-th;1;29;hep-lat/9306003;W.Bietenholz;Chiral Symmetry, Renormalization Group and Fixed Points for Lattice Fermions
hep-th/9402065;hep-th,gr-qc;0;11;;W.Bietenholz,J.J.Giambiagi;Solutions of the Spherically Symmetric Wave Equation in $p+q$ Dimensions
nucl-th/9402019;nucl-th,hep-ph;0;22;;J.Parramore,J.Piekarewicz;On the Lorentz structure of the confinement potential
alg-geom/9402009;alg-geom,math.AG;0;0;;E.Cattani,P.Deligne,A.Kaplan;On the Locus of Hodge Classes
hep-th/9402066;hep-th;6;44;hep-ph/9205231,hep-th/9209049,hep-th/9306013,hep-th/9311164,hep-th/9312110,1005.1822;A.V.Smilga;Instantons and fermion condensate in adjoint QCD_2
hep-ph/9402268;hep-ph;5;30;hep-ph/9207253,hep-th/9303040,hep-ph/9303231,hep-ph/9305288,hep-ph/9306271;J.F.Gunion,H.Pois;Exploring the Yukawa Unified Minimal Supergravity Model at the Tevatron, LEP-II, and the LHC
hep-ph/9402269;hep-ph;5;103;hep-ph/9205221,hep-ph/9208207,hep-ph/9211256,hep-ph/9211260,hep-ph/9211311;H.Yamamoto;B Decays - Measurements and Predictions
astro-ph/9402028;astro-ph;6;39;astro-ph/9207001,astro-ph/9208007,astro-ph/9301002,astro-ph/9305011,astro-ph/9312062,astro-ph/9401012;S.Dodelson,G.Gyuk,M.S.Turner;Is a Massive Tau Neutrino Just What Cold Dark Matter Needs?
cond-mat/9402050;cond-mat;0;0;;G.Tatara,H.Fukuyama;Macroscopic Quantum Tunneling of a Domain Wall in a Ferromagnetic Metal
cond-mat/9402051;cond-mat;0;27;;E.Dagotto,A.Nazarenko,M.Boninsegni;Flat quasiparticle dispersion and a hidden small energy scale in the 2D t-J model
hep-th/9402067;hep-th,math.QA;7;23;hep-th/9207084,hep-th/9208006,hep-th/9209054,hep-th/9210141,hep-th/9212007,hep-th/9311112,hep-th/9402024;A.A.Vladimirov;Coadditive differential complexes on quantum groups and quantum spaces
cond-mat/9402052;cond-mat;0;10;;J.Garcia-Ojalvo,J.M.Sancho,H.Guo;Dynamic Renormalization Group Study of the $φ^4$ Model with Colored Noise
hep-ph/9402270;hep-ph;1;26;hep-ph/9305348;V.M.Braun,I.Halperin;Soft contribution to the pion form factor from light-cone QCD sum rules
gr-qc/9402024;gr-qc;1;22;gr-qc/9208008;E.Malec;Event horizons and apparent horizons in spherically symmetric geometries
astro-ph/9402029;astro-ph;2;19;astro-ph/9211002,astro-ph/9402027;A.Bouquet,J.Kaplan,J.-M.Verschaeve;Microlensing by brown dwarfs: the case of dark clusters
astro-ph/9402030;astro-ph;0;64;;P.Marziani,W.C.Keel,D.Dultzin--Hacyan,J.W.Sulentic;Multiple High-Velocity Emission-Line Systems in the E+S Pair CPG 29
hep-ph/9402271;hep-ph;2;28;hep-ph/9207257,hep-ph/9212204;R.J.N.Phillips;Solar Neutrino Oscillations
hep-ph/9402272;hep-ph;1;34;hep-ph/9211251;N.G.Stefanis,M.Bergmann;On Proton and Delta Wave Functions
hep-ph/9402273;hep-ph;0;25;;G.K.Leontaris,J.D.Vergados;Neutrino Properties in a GUT Analysis for Fermion Masses
hep-lat/9402006;hep-lat;1;31;hep-th/9303012;J.Verbaaarschot;Spectrum of the Dirac operator in a QCD instanton liquid: two versus three colors
hep-ph/9402274;hep-ph;3;13;hep-ph/9210253,hep-ph/9303281,hep-ph/9306260;J.P.Blaizot,A.Krzywicki;Dynamics of a Disoriented Chiral Condensate
hep-lat/9402007;hep-lat;0;14;;J.M.Aroca,H.Fort;Loop Action for Lattice U(1) Gauge Theory
cond-mat/9402053;cond-mat;0;23;;A.V.Balatsky,P.Monthoux,D.Pines;The Influence of Magnetic Imperfections on the Low Temperature Properties of D-wave Superconductors
hep-ph/9402275;hep-ph,astro-ph,hep-th;4;22;hep-ph/9207253,hep-ph/9210280,hep-th/9303040,hep-ph/9306226;J.Lopez,D.Nanopoulos;Closing the Universe by relaxing the cosmological constant
astro-ph/9402031;astro-ph,hep-ph,hep-th;4;40;hep-th/9112008,hep-ph/9208212,gr-qc/9304015,gr-qc/9306035;A.Linde;Monopoles as Big as a Universe
hep-th/9402068;hep-th;2;16;hep-th/9306101,hep-th/9306147;M.Henneaux;Spacetime locality of the antifield formalism : a "mise au point"
hep-th/9402069;hep-th,math.OA,math.QA;0;24;;P.Podleś;Symmetries of quantum spaces. Subgroups and quotient spaces of quantum $SU(2)$ and $SO(3)$ groups
hep-th/9402070;hep-th,math.QA;5;37;hep-th/9206029,hep-th/9210150,hep-th/9311096,hep-th/9311112,hep-th/9401127;L.D.Faddeev,P.N.Pyatov;The Differential Calculus on Quantum Linear Groups
hep-th/9402071;hep-th,hep-lat,hep-ph;2;25;hep-ph/9207241,hep-th/9309130;A.Agodi,G.Andronico,M.Consoli;The Real Test of ``Triviality'' on the Lattice
hep-th/9402072;hep-th,hep-lat,nucl-th;0;42;;W.Bietenholz;Goldstone Bosons in a Finite Volume: The Partition Function to Three Loops
gr-qc/9402025;gr-qc;1;33;gr-qc/9306034;R.Capovilla,J.Guven;Super-Minisuperspace and New Variables
hep-ph/9402276;hep-ph;3;24;hep-ph/9207228,hep-th/9303053,hep-ph/9307266;P.M.Stevenson;The 16\half -N_f Expansion and the Infrared Fixed Point in Perturbative QCD
hep-ph/9402277;hep-ph;2;52;hep-ph/9310266,hep-ph/9402286;T.Shigetani,K.Suzuki,H.Toki;Meson Structure in Deep Inelastic Scattering
astro-ph/9402032;astro-ph;0;0;;G.R.Blumenthal,K.V.Johnston;How Cosmic Background Correlations at Large Angles Relate to Mass Autocorrelations in Space
funct-an/9402001;funct-an,math.FA;0;15;;L.Berezansky,E.Braverman;On Integrable Solutions of Impulsive Delay Differential Equations
hep-lat/9402008;hep-lat,cond-mat;0;0;;W.Janke,M.Katoot,R.Villanova;Single-Cluster Monte Carlo Study of the Ising Model on Two-Dimensional Random Lattices
astro-ph/9402033;astro-ph;2;31;gr-qc/9303001,hep-ph/9303288;S.S.Bayin,F.I.Cooperstock,V.Faraoni;A Singularity-Free Cosmological Model with a Conformally Coupled Scalar Field
astro-ph/9402034;astro-ph;0;0;;Y.SOFUE;Giant Explosion at the Galactic Center and Huge Shocked Shells in the Halo
gr-qc/9402026;gr-qc;0;0;;M.Tegmark,H.S.Shapiro;Decoherence produces coherent states: an explicit proof for harmonic chains
alg-geom/9402010;alg-geom,math.AG;0;0;;H.Ishihara;On Polarized Manifolds of Sectional Genus Three
hep-ph/9402278;hep-ph;4;19;hep-ph/9210242,hep-ph/9212305,hep-ph/9302202,hep-ph/9302224;J.-ichi.Kamoshita,Y.Okada,M.Tanaka;Neutral Scalar Higgs Masses and Production Cross Sections in an Extended Supersymmetric Standard Model
hep-th/9402073;hep-th,gr-qc;21;91;hep-th/9109048,hep-th/9110053,hep-th/9110067,hep-th/9112004,hep-th/9112044,hep-th/9202092,hep-th/9203033,hep-th/9205046,hep-th/9206078,hep-th/9210076,hep-th/9211021,hep-th/9211083,hep-th/9212099,hep-th/9302033,hep-th/9303016,hep-th/9304102,hep-th/9308124,hep-th/9310112,hep-th/9310202,hep-th/9311010,hep-th/9311185;I.Antoniadis,S.Ferrara,C.Kounnas;Exact Supersymmetric String Solutions in Curved Gravitational Backgrounds
hep-th/9402074;hep-th;0;0;;T.Gannon;Towards a Classification of su(2)$\bigoplus \cdots \bigoplus $su(2) Modular Invariant Partition Functions
hep-lat/9402009;hep-lat,cond-mat;0;0;;M.I.Polikarpov,K.Yee;Fractal Dimension of Gauge-fixing Defects
hep-th/9402075;hep-th,cond-mat;1;19;hep-th/9209063;P.A.Shah;Scattering of Vortices at near-critical coupling
astro-ph/9402035;astro-ph;0;34;;E.Giallongo,S.D'Odorico,A.Fontana,R.G.McMahon,S.Savaglio,S.Cristiani,P.Molaro,D.Trevese;The Gunn-Peterson Effect in the Spectrum of the Z=4.7 QSO 1202-0725: The Intergalactic Medium at Very High Redshift
hep-th/9402076;hep-th,math.QA;3;26;hep-th/9204036,hep-th/9301026,hep-th/9303161;U.Grimm;Dilute Birman--Wenzl--Murakami Algebra and $D^{(2)}_{n+1}$ models
hep-th/9402077;hep-th,hep-ph;6;28;hep-th/9203016,hep-ph/9211261,hep-ph/9212265,hep-th/9301114,hep-th/9307174,hep-th/9310032;U.Ellwanger;Flow Equations and BRS Invariance for Yang-Mills Theories
hep-th/9402078;hep-th,hep-ph;1;6;hep-ph/9308310;J.Baacke,S.Junker;Quantum fluctuations of the electroweak sphaleron: Erratum and Addendum
hep-lat/9402010;hep-lat,hep-ph;0;0;;M.Gronau;The Chirality of $b$ Quark Couplings
hep-th/9402079;hep-th;5;26;hep-th/9207066,hep-th/9303076,hep-th/9304156,hep-th/9305154,hep-th/9305160;G.Papadopoulos,B.Spence;The Solutions of Affine and Conformal Affine Toda Field Theories
hep-th/9402080;hep-th;5;18;hep-th/9110053,hep-th/9112070,hep-th/9302033,hep-th/9304102,hep-th/9308124;C.Kounnas;Construction of Superstrings in Wormhole-Like Backgrounds
hep-ph/9402279;hep-ph;3;14;hep-lat/9212035,hep-ph/9304319,hep-lat/9308019;H.Hogaasen,M.Sadzikowski;Isgur - Wise Functions for Confined Light Quarks in a Colour Electric Potential
adap-org/9402002;adap-org,nlin.AO;0;0;;G.G.Szpiro;Like Sparrows on a Clothes Line: The Self-Organization of Random Number Sequences
hep-th/9402081;hep-th,alg-geom,gr-qc,math.AG;0;32;;M.Matone;Nonperturbative Model Of Liouville Gravity
astro-ph/9402036;astro-ph;0;0;;R.G.Carlberg,H.K.C.Yee,E.Ellingson;Lensing from the Light-Traces-Mass Map of MS1224+20
cond-mat/9402054;cond-mat;0;0;;E.Ben-Naim,P.L.Krapivsky,S.Redner;Kinetics of Clustering in Traffic Flows
hep-ph/9402280;hep-ph;3;26;hep-ph/9306259,hep-ph/9401278,hep-ph/9402270;A.Zhitnitsky;The Pion Form Factor. Where Does It Come From?
hep-ph/9402281;hep-ph;0;27;;K.Kurek;Contribution of the elastic radiative tail to the deep inelastic muon scattering on heavy targets
hep-ph/9402282;hep-ph;5;77;hep-ph/9203216,hep-ph/9212229,hep-ph/9303255,hep-ph/9304239,hep-ph/9305314;U.Baur,S.Errede,G.Landsberg;Rapidity Correlations in $Wγ$ Production at Hadron Colliders
hep-th/9402082;hep-th;4;14;hep-th/9209070,hep-th/9210012,hep-th/9212049,hep-th/9307123;A.A.Tseytlin;String solutions with non-constant scalar fields
hep-ph/9402283;hep-ph;0;0;;S.J.Brodsky,L.Frankfurt,J.F.Gunion,A.H.Mueller,M.Strikman;Diffractive Leptoproduction of Vector Mesons in QCD
cond-mat/9402055;cond-mat;0;0;;S.E.Esipov;Fluctuations of the Instantaneous Space Averages in Fragmentation with Kolmogorov Time Scales
gr-qc/9402027;gr-qc;2;22;gr-qc/9211027,hep-th/9212035;N.J.Cornish,C.P.Dettmann,N.E.Frankel;Fractal basins and chaotic trajectories in multi-black hole space-times
hep-ph/9402284;hep-ph;6;42;hep-ph/9207234,hep-ph/9209232,hep-ph/9210251,hep-ph/9303274,hep-ph/9306242,hep-ph/9309293;B.Ananthanarayan,K.S.Babu,Q.Shafi;Supersymmetric Models With Tan(beta) Close to Unity
cond-mat/9402056;cond-mat;1;21;cond-mat/9312031;M.J.Rozenberg,G.Moeller,G.Kotliar;The Metal-Insulator Transition in the Hubbard Model at Zero Temperature II
cond-mat/9402057;cond-mat;0;19;;A.Montakhab,J.M.Carlson,J.Levy;Mode-Locking Hysteresis in the Globally Coupled Model of Charge-Density Waves
cond-mat/9402058;cond-mat,hep-th;0;9;;P.D.Francesco,E.Guitter;Entropy of Folding of the Triangular Lattice
hep-th/9402083;hep-th;0;0;;A.Zadra,E.Abdalla;Non-critical superstrings: a comparison between continuum and discrete approaches
chao-dyn/9402003;chao-dyn,astro-ph,nlin.CD;0;28;;T.Tsuchiya,T.Konishi,N.Gouda;Quasi-equilibria in one-dimensional self-gravitating many body systems
nucl-th/9402020;nucl-th;0;25;;K.Varga,Y.Suzuki,Y.Ohbayasi;Microscopic multicluster description of the neutron-rich helium isotopes
gr-qc/9402028;gr-qc;0;33;;J.Martin;Hamiltonian quantization of General Relativity with the change of signature
hep-th/9402084;hep-th;0;0;;T.J.Hollowood;The exact mass-gaps of the principal chiral models
hep-th/9402085;hep-th,gr-qc;0;0;;A.Vilenkin;Topological Inflation
hep-th/9402086;hep-th;1;47;hep-th/9205068;E.Elizalde,Yu.Kubyshin;Possible Evidences of Kaluza-Klein Particles in a Scalar Model with Spherical Compactification
hep-ph/9402285;hep-ph;0;48;;T.Huang,B.-Q.Ma,Q.-X.Shen;Analysis of the Pion Wave Function in Light-Cone Formalism
hep-ph/9402286;hep-ph;0;40;;T.Shigetani,K.Suzuki,H.Toki;Pion Structure Function in the Nambu and Jona-Lasinio model
hep-ph/9402287;hep-ph,hep-th;3;12;hep-ph/9302238,hep-lat/9306002,hep-lat/9312071;C.F.Wöhler,E.Shuryak;Two-loop Correction to the Instanton Density for the Double Well Potential
hep-ph/9402288;hep-ph;4;33;hep-ph/9204229,hep-ph/9207214,hep-ph/9209268,hep-ph/9304225;T.Mannel,M.Neubert;Resummation of Nonperturbative Corrections to the Lepton Spectrum in Inclusive $B→X ℓ \bar ν$ Decays
hep-th/9402087;hep-th;0;13;;E.Elizalde,S.D.Odintsov,A.Romeo,Yu.I.Shil'nov;Schwinger-Dyson Equations and Chiral Symmetry Breaking in 2D Induced Gravity
