# Data from paperscape.org
# If you use this data, please give due credit to: Damien P. George and Rob Knegjens, Paperscape
# A citable DOI for this data can be found at http://github.com/paperscape/paperscape-data
#
# Format is 1 line per entry, with 7 fields separated by semicolons:
# arxiv-id;comma-separated-arxiv-categories;num-found-refs;num-total-refs;comma-separated-refs;comma-separated-authors;title
# Parse with Python code: entries = [line.split(";", 7) for line in open("file")]
# See comments at the bottom of this file for statistics
astro-ph/9603023;astro-ph;1;15;astro-ph/9407058;S.Cassisi,M.Castellani,V.Castellani;"Not too old" metal deficient stellar populations: the case of metallicity Z=0.00001
astro-ph/9603024;astro-ph;0;0;;E.M.Puchnarewicz,K.O.Mason,E.Romero-Colmenero,F.J.Carrera,G.Hasinger,R.McMahon,J.P.D.Mittaz,M.J.Page,R.Carballo;Optical and X-ray properties of the RIXOS AGN: I - The continua
astro-ph/9603025;astro-ph;0;21;;M.S.O'Brien,J.C.Clemens,S.D.Kawaler,B.T.Dehner;The Pulsating Pre-White Dwarf Star PG 0122+200
astro-ph/9603026;astro-ph;13;91;astro-ph/9308026,astro-ph/9403031,astro-ph/9411020,hep-ph/9412213,hep-ex/9502007,astro-ph/9502079,hep-ph/9502399,astro-ph/9504049,nucl-ex/9504002,hep-ex/9504009,astro-ph/9508013,astro-ph/9601067,astro-ph/9601197;D.N.Spergel;Particle Dark Matter
astro-ph/9603027;astro-ph;1;82;astro-ph/9504008;H.J.Mo,J.Miralda-Escude;Gaseous Galactic Halos and QSO Absorption Line Systems
astro-ph/9603028;astro-ph;0;24;;R.Kayser,P.Helbig,T.Schramm;A general and practical method for calculating cosmological distances
astro-ph/9603029;astro-ph;0;0;;M.Franx,P.van Dokkum;Measuring the evolution of the M/L ratio from the Fundamental Plane in CL 0024+16 at z=0.39
astro-ph/9603030;astro-ph;1;39;astro-ph/9412073;G.Lamer,H.Brunner,R.Staubert;ROSAT Observations of BL Lacertae Objects
astro-ph/9603031;astro-ph;0;0;;J.A.Peacock,S.J.Dodds;Nonlinear evolution of cosmological power spectra
astro-ph/9603032;astro-ph;1;70;astro-ph/9508067;B.T.Draine,F.Bertoldi;Structure of Stationary Photodissociation Fronts
astro-ph/9603033;astro-ph;12;36;astro-ph/9309041,astro-ph/9411008,astro-ph/9501045,astro-ph/9504057,astro-ph/9504085,astro-ph/9505015,astro-ph/9505043,astro-ph/9506072,astro-ph/9507009,astro-ph/9507080,astro-ph/9508157,astro-ph/9509147;U.Seljak,M.Zaldarriaga;A Line of Sight Approach to Cosmic Microwave Background Anisotropies
astro-ph/9603034;astro-ph;3;10;gr-qc/9301003,gr-qc/9402014,gr-qc/9601048;Y.Wang,E.L.Turner;The Cosmological Constant and Advanced Gravitational Wave Detectors
astro-ph/9603035;astro-ph;0;0;;C.Flynn,A.Gould,J.N.Bahcall;Hubble Deep Field Constraint on Baryonic Dark Matter
astro-ph/9603036;astro-ph;0;0;;D.Bacon,S.Sigurdsson,M.B.Davies;Close Approach during Hard Binary--Binary Scattering
astro-ph/9603037;astro-ph;0;0;;S.Schindler,M.Hattori,D.M.Neumann,H.Böhringer;ROSAT/HRI and ASCA observations of the most luminous X-ray cluster RXJ1347.5-1145
astro-ph/9603038;astro-ph;0;27;;G.L.Israel,L.Stella;A new technique for the detection of periodic signals in ``coloured'' power spectra
astro-ph/9603039;astro-ph;10;45;astro-ph/9302009,astro-ph/9304002,astro-ph/9305018,astro-ph/9308017,astro-ph/9309019,astro-ph/9402069,astro-ph/9403020,astro-ph/9407083,astro-ph/9408029,astro-ph/9501115;H.J.Mo,Y.P.Jing,S.D.M.White;High-Order Correlations of Peaks and Halos: a Step toward Understanding Galaxy Biasing
astro-ph/9603040;astro-ph;1;29;astro-ph/9410018;J.Loveday;The APM Bright Galaxy Catalogue
astro-ph/9603041;astro-ph;0;17;;L.A.Balona,T.Böhm,B.H.Foing,K.K.Ghosh,E.Janot-Pacheco,K.Krisciunas,A.-M.Lagrange,W.A.Lawson,S.D.James,J.Baudrand,C.Catala,M.Dreux,P.Felenbok,J.B.Hearnshaw;Line profile variations in $γ$ Doradus
astro-ph/9603042;astro-ph;0;80;;O.Y.Gnedin,J.P.Ostriker;Destruction of the Galactic Globular Cluster System
astro-ph/9603043;astro-ph;1;53;astro-ph/9502065;S.Junqueira,F.Combes;M=1 and 2 Gravitational Instabilities in Gaseous Disks: I. Diffuse Gas
astro-ph/9603044;astro-ph,nucl-th;3;21;astro-ph/9312019,hep-ph/9410229,hep-ph/9503222;G.Raffelt,D.Seckel,G.Sigl;Supernova Neutrino Scattering Rates Reduced by Nucleon Spin Fluctuations: Perturbative Limit
astro-ph/9603045;astro-ph,hep-ph,nucl-th;14;45;astro-ph/9402010,astro-ph/9403043,astro-ph/9405022,astro-ph/9407006,astro-ph/9408023,astro-ph/9412087,hep-ph/9505319,astro-ph/9508029,astro-ph/9512003,astro-ph/9512084,hep-ph/9602260,astro-ph/9603069,astro-ph/9603070,astro-ph/9603084;P.J.Kernan,S.Sarkar;No Crisis for Big Bang Nucleosynthesis
astro-ph/9603046;astro-ph;0;13;;M.Pohl;Diffuse gamma-rays from galactic halos
astro-ph/9603047;astro-ph;0;56;;K.Rakos,T.Maindl,J.Schombert;Photometric Signatures of Starbursts in Interacting Galaxies and the Butcher-Oemler Effect
astro-ph/9603048;astro-ph;2;23;astro-ph/9305011,astro-ph/9505050;V.J.Martinez,M.J.Pons-Borderia;Multiscaling
astro-ph/9603049;astro-ph,hep-ph;7;29;hep-ph/9302316,astro-ph/9411020,nucl-ex/9504002,astro-ph/9505029,hep-ph/9505359,hep-ph/9505385,hep-ph/9511221;R.N.Mohapatra,V.L.Teplitz;Structures in the Mirror Universe
astro-ph/9603050;astro-ph;5;70;astro-ph/9402017,astro-ph/9405063,astro-ph/9408069,astro-ph/9411005,astro-ph/9504049;G.Squires,D.M.Neumann,N.Kaiser,M.Arnaud,A.Babul,H.Böhringer,G.Fahlman,D.Woods;A Weak Gravitational Lensing and X-ray Analysis of Abell 2163
astro-ph/9603051;astro-ph;0;0;;D.Grasso,E.W.Kolb;Cosmological Bounds to the Magnetic Moment of Heavy Tau Neutrinos
astro-ph/9603052;astro-ph,gr-qc;3;16;astro-ph/9409072,astro-ph/9412003,gr-qc/9602039;B.F.Roukema;On Determining the Topology of the Observable Universe via 3-D Quasar Positions
astro-ph/9603053;astro-ph;0;61;;B.T.Draine;Optical and Magnetic Properties of Dust Grains
astro-ph/9603054;astro-ph;0;45;;V.J.Martinez;Measures of the galaxy clustering
astro-ph/9603055;astro-ph;1;67;astro-ph/9305026;G.A.Kriss,B.R.Espey,J.H.Krolik,Z.Tsvetanov,W.Zheng,A.F.Davidsen;Far-Ultraviolet Observations of NGC 3516 using the Hopkins Ultraviolet Telescope
astro-ph/9603056;astro-ph;0;47;;E.J.Shaya,D.M.Dowling,D.G.Currie,S.M.Faber,E.A.Ajhar,T.R.Lauer,E.J.Groth,C.J.Grillmair,C.R.Lynds,E.J.O'Neil Jr;Hubble Space Telescope Planetary Camera Images of NGC 1316
astro-ph/9603057;astro-ph;0;40;;G.A.Kriss,J.H.Krolik,C.Otani,B.R.Espey,T.J.Turner,T.Kii,Z.Tsvetanov,T.Takahashi,A.F.Davidsen,M.Tashiro,W.Zheng,S.Murakami,R.Petre,T.Mihara;ASCA Observations of the Composite Warm Absorber in NGC 3516
astro-ph/9603058;astro-ph;3;57;astro-ph/9311004,astro-ph/9311043,astro-ph/9311064;K.Rakos,J.Schombert;Color Evolution from z=0 to z=1
astro-ph/9603059;astro-ph;1;22;astro-ph/9508144;V.K.Narayanan,A.Gould,D.L.DePoy;Luminosity Function of the Perigalactocentric Region
astro-ph/9603060;astro-ph;1;6;astro-ph/9509063;P.Padoan,R.Jimenez;Ages of globular clusters: breaking the age-distance degeneracy with the luminosity function
astro-ph/9603061;astro-ph;0;6;;P.Padoan,B.J.T.Jones,A.Nordlund;Supersonic turbulence in the ISM: stellar extinction determinations as probes of the structure and dynamics of dark clouds
astro-ph/9603062;astro-ph;7;32;astro-ph/9410025,astro-ph/9503116,astro-ph/9507010,astro-ph/9507055,astro-ph/9507079,astro-ph/9510045,astro-ph/9511123;M.Giavalisco,C.C.Steidel,F.D.Macchetto;Hubble Space Telescope Imaging of Star-Forming Galaxies at Redshifts z>3
astro-ph/9603063;astro-ph;0;0;;P.van Dokkum,M.Franx;The Fundamenal Plane in CL0024 at z=0.4: Implications for the Evolution of the Mass-to-Light Ratio
astro-ph/9603064;astro-ph;7;25;astro-ph/9407093,astro-ph/9411008,astro-ph/9504054,astro-ph/9505030,astro-ph/9505079,astro-ph/9505120,astro-ph/9507035;M.P.Hobson,J.Magueijo;Observability of secondary Doppler peaks in the CMBR power spectrum by experiments with small fields
astro-ph/9603065;astro-ph;0;24;;A.Mathieu,H.Dejonghe;On the deprojection of triaxial galaxies with Stäckel potentials
astro-ph/9603066;astro-ph;0;44;;J.W.Keohane,L.Rudnick,M.C.Anderson;A Comparison of X-ray and Radio Emission from the Supernova Remnant Cassiopeia A
astro-ph/9603067;astro-ph;0;0;;D.Friedli,H.Wozniak,M.Rieke,L.Martinet,P.Bratschi;Disc galaxies with multiple triaxial structures. II. JHK surface photometry and numerical simulations
astro-ph/9603068;astro-ph;0;0;;S.Zaroubi,A.Dekel,Y.Hoffman,T.Kolatt;Large Scale Power Spectrum from Peculiar Velocities Via Likelihood Analysis
astro-ph/9603069;astro-ph;2;31;astro-ph/9407006,astro-ph/9507047;D.Tytler,X.-ming.Fan,S.Burles;The Cosmological Baryon Density from the Deuterium Abundance at a redshift z = 3.57
astro-ph/9603070;astro-ph;8;57;astro-ph/9312065,astro-ph/9407006,astro-ph/9410027,astro-ph/9410058,hep-ph/9505319,astro-ph/9506090,astro-ph/9507047,astro-ph/9512044;S.Burles,D.Tytler;Cosmological Deuterium Abundance and the Baryon Density of the Universe
astro-ph/9603071;astro-ph,hep-ph;11;52;astro-ph/9308026,astro-ph/9312065,astro-ph/9402010,astro-ph/9403043,astro-ph/9405022,astro-ph/9407006,astro-ph/9410007,astro-ph/9410027,hep-ph/9505319,astro-ph/9508029,astro-ph/9512004;C.Y.Cardall,G.M.Fuller;Big-Bang Nucleosynthesis in Light of Discordant Deuterium Measurements
astro-ph/9603072;astro-ph;1;6;astro-ph/9602122;P.J.Steinhardt;Regarding the Deceleration of the Universe
astro-ph/9603073;astro-ph;1;28;astro-ph/9411075;V.Carbone,S.Savaglio;Multifractal structure of Ly$α$ clouds: An example with the spectrum of QSO 0055--26
astro-ph/9603074;astro-ph;5;8;astro-ph/9309049,astro-ph/9403037,astro-ph/9409074,astro-ph/9411020,astro-ph/9502019;A.A.Starobinsky;Modern Cosmological Models with Dark Matter and Their Confrontation with Observational Data
astro-ph/9603075;astro-ph;3;18;astro-ph/9410024,hep-ph/9411206,gr-qc/9412025;A.A.Starobinsky;Spectrum of Initial Perturbations in Open and Closed Inflationary Models
astro-ph/9603076;astro-ph;2;86;astro-ph/9410054,astro-ph/9509160;G.A.Tammann,L.Labhardt,M.Federspiel,A.Sandage,A.Saha,F.D.Macchetto,N.Panagia;H_0 from HST
astro-ph/9603077;astro-ph;1;15;astro-ph/9503086;R.A.Araya,A.K.Harding;On the 110 keV Feature From A0535+26: Direct Evidence For A Near-Critical Magnetic Field
astro-ph/9603078;astro-ph;0;18;;D.C.Braun,Y.Fan,C.Lindsey,S.M.Jefferies;Diagnostics of a Subsurface Radial Outflow From a Sunspot
astro-ph/9603079;astro-ph;1;1;astro-ph/9601087;S.Dodelson,A.Stebbins;Comment on a Paper by Fang, Huang, and Wu
astro-ph/9603080;astro-ph;0;2;;D.C.Heggie,P.Hut,S.L.W.McMillan;Exchange Cross Sections for Hard Binaries
astro-ph/9603081;astro-ph,gr-qc,hep-ph;38;107;astro-ph/9207001,hep-ph/9207245,hep-ph/9208217,astro-ph/9208007,astro-ph/9301002,astro-ph/9302013,astro-ph/9308018,astro-ph/9311057,astro-ph/9406019,astro-ph/9407006,astro-ph/9407061,hep-ph/9408397,astro-ph/9411008,astro-ph/9411020,astro-ph/9412080,astro-ph/9501091,astro-ph/9502019,astro-ph/9503054,astro-ph/9503089,astro-ph/9504003,astro-ph/9504054,nucl-ex/9504002,astro-ph/9505015,astro-ph/9505066,astro-ph/9507080,astro-ph/9509147,astro-ph/9510077,astro-ph/9512004,astro-ph/9512102,astro-ph/9512139,astro-ph/9601067,astro-ph/9601194,astro-ph/9602020,astro-ph/9602064,astro-ph/9602122,astro-ph/9603035,astro-ph/9603069,astro-ph/9603070;S.Dodelson,E.Gates,M.S.Turner;Cold Dark Matter Models
astro-ph/9603082;astro-ph;0;0;;G.C.McLaughlin,G.M.Fuller;Evidence for an Intense Neutrino Flux during $r$-Process Nucleosynthesis?
astro-ph/9603083;astro-ph;0;35;;R.Popham;Can FU Orionis Outbursts Regulate the Rotation Rates of T Tauri Stars?
astro-ph/9603084;astro-ph;0;0;;M.Rugers,C.J.Hogan;High Deuterium Abundance in a New Quasar Absorber
astro-ph/9603085;astro-ph;2;16;astro-ph/9407050,astro-ph/9505005;B.S.Sathyaprakash,V.Sahni,S.F.Shandarin;Emergence of Filamentary Structure in Cosmological Gravitational Clustering
astro-ph/9603086;astro-ph;0;34;;M.Drinkwater,F.Combes,T.Wiklind;Search for molecular absorption in the tori of active galactic nuclei
astro-ph/9603087;astro-ph,hep-ph;22;75;hep-ph/9302292,astro-ph/9307027,astro-ph/9308026,astro-ph/9312062,astro-ph/9403054,astro-ph/9405022,astro-ph/9407006,astro-ph/9412087,astro-ph/9502029,astro-ph/9502062,astro-ph/9504082,astro-ph/9505066,hep-ph/9505319,astro-ph/9509145,astro-ph/9510058,astro-ph/9511057,astro-ph/9511111,astro-ph/9512084,astro-ph/9512087,hep-ph/9603201,astro-ph/9603069,astro-ph/9603070;N.Hata,G.Steigman,S.Bludman,P.Langacker;Cosmological Implications of Two Conflicting Deuterium Abundances
astro-ph/9603088;astro-ph;1;30;astro-ph/9306008;P.Petitjean,E.Pecontal,D.Valls-Gabaud,S.Charlot;A companion to a quasar at redshift 4.7
astro-ph/9603089;astro-ph;0;0;;A.Burkert,P.Ruiz-Lapuente;Dormant dwarf spheroidal galaxies, deactivated by Type Ia supernovae
astro-ph/9603090;astro-ph;0;30;;C.Norman,A.Meiksin;Two-Phase Cooling Flows with Magnetic Reconnection
astro-ph/9603091;astro-ph;1;43;astro-ph/9504093;K.M.Leighly,R.F.Mushotzky,T.Yaqoob,H.Kunieda,R.Edelson;The X-Ray Spectral Variability of Mrk 766
astro-ph/9603092;astro-ph;3;45;astro-ph/9405022,astro-ph/9412087,astro-ph/9506097;M.Salaris,S.Degl'Innocenti,A.Weiss;The age of the oldest globular clusters
astro-ph/9603093;astro-ph;2;19;astro-ph/9406015,astro-ph/9505111;A.C.Quillen,S.V.Ramírez,J.A.Frogel;Detection of Dynamical Structures Using Color Gradients in Galaxies
astro-ph/9603094;astro-ph;0;19;;P.Vauterin,H.Dejonghe;Numerical calculation of linear modes in stellar disks
astro-ph/9603095;astro-ph;0;13;;A.K.Harding,M.G.Baring;A Photon Splitting Cascade Model of Soft Gamma-Ray Repeaters
astro-ph/9603096;astro-ph;2;47;astro-ph/9411106,astro-ph/9506063;Gopal-Krishna,V.Kulkarni,P.J.Wiita;The Linear Sizes of Quasars and Radio Galaxies in the Unified Scheme
astro-ph/9603097;astro-ph;0;29;;J.Dubinski;A Parallel Tree Code
astro-ph/9603098;astro-ph;0;36;;C.W.Mauche;Quasi-Coherent Oscillations in the Extreme Ultraviolet Flux of the Dwarf Nova SS Cygni
astro-ph/9603099;astro-ph;0;67;;P.J.Green;The Relationship Between the High Energy Continuum and Emission Lines in QSOs: A Low-Redshift Sample
astro-ph/9603100;astro-ph;0;25;;P.B.Eskridge,R.E.W.III,D.S.Davis;X-Ray Emission from M32: X-Ray Binaries or a micro-AGN?
astro-ph/9603101;astro-ph;0;0;;M.Bartelmann,M.Steinmetz;A Comparison of X-ray and Strong Lensing Properties of Simulated X-ray Clusters
astro-ph/9603102;astro-ph;0;0;;D.Trevese,G.Cirimele,B.Appodia;The luminosity function of cluster galaxies: relations among M_1, M* and the morphological type
astro-ph/9603103;astro-ph;0;42;;K.J.Mighell,R.M.Rich,M.Shara,S.M.Fall;WFPC2 Observations of Star Clusters in the Magellanic Clouds: I. The LMC Globular Cluster Hodge 11
astro-ph/9603104;astro-ph;0;0;;R.E.Griffiths,R.D.Ceca,I.Georgantopoulos,B.J.Boyle,G.C.Stewart,T.Shanks,A.Fruscione;A deep ROSAT Survey X: X-ray Luminous Narrow Emission Line Galaxies
astro-ph/9603105;astro-ph,hep-ph;21;46;astro-ph/9307027,astro-ph/9402010,astro-ph/9407006,hep-ph/9408234,hep-ph/9410384,hep-ph/9502263,astro-ph/9502081,hep-ph/9503430,hep-ph/9505275,hep-ph/9505319,hep-ph/9505359,hep-ph/9505385,astro-ph/9506131,hep-ph/9507212,astro-ph/9512004,astro-ph/9602135,astro-ph/9603045,astro-ph/9603069,astro-ph/9603070,astro-ph/9603071,astro-ph/9603084;C.Y.Cardall,G.M.Fuller;Limits on Active-Sterile Neutrino Mixing and the Primordial Deuterium Abundance
astro-ph/9603106;astro-ph;0;11;;C.Flynn,J.Sommer-Larsen,P.R.Christensen;Kinematics of the Outer Stellar Halo
astro-ph/9603107;astro-ph;1;29;astro-ph/9304024;P.K.Sahu,A.R.Prasanna;Radial pulsation frequencies of slowly rotating neutron stars
astro-ph/9603108;astro-ph;0;29;;D.Koester,D.S.Finley,N.F.Allard,J.W.Kruk,R.A.Kimble;Quasi-molecular Satellites of Lyman Beta in the Spectrum of the DA White Dwarf WOLF 1346
astro-ph/9603109;astro-ph;1;32;astro-ph/9411099;G.Kaniadakis,A.Lavagno,P.Quarati;Generalized Statistics and Solar Neutrinos
astro-ph/9603110;astro-ph;1;34;astro-ph/9407015;A.Possenti,S.Mereghetti,M.Colpi;The Pulsed Soft X-Ray Emission from PSR 0656+14
astro-ph/9603111;astro-ph;0;23;;U.Lisenfeld,P.Alexander,G.G.Pooley,T.Wilding;Constraints on Cosmic Ray propagation from Radio Continuum data of NGC 2146
